"Datetime","Temperature","Humidity","WindSpeed","Rain","Weather"
2024-04-25,16.2,65,7.4,1.8,"Sunny"
2024-04-25 01:00:00,6.8,75,0.1,5.4,"Rain"
2024-04-25 02:00:00,29.9,48,2.6,7.2,"Cloudy"
2024-04-25 03:00:00,41,66,2.6,8.6,"Windy"
2024-04-25 04:00:00,9.8,63,7.1,2.5,"Fog"
2024-04-25 05:00:00,22.8,85,8.2,10.7,"Thunderstorm"
2024-04-25 06:00:00,34.2,64,2.8,6.2,"Windy"
2024-04-25 07:00:00,33.2,92,3.3,0.2,"Windy"
2024-04-25 08:00:00,6.5,37,5.9,9,"Cloudy"
2024-04-25 09:00:00,18.2,62,2.9,0.8,"Fog"
2024-04-25 10:00:00,31.5,59,6.7,0.7,"Sunny"
2024-04-25 11:00:00,43.5,91,5,16.6,"Fog"
2024-04-25 12:00:00,33.6,77,5.4,4.5,"Fog"
2024-04-25 13:00:00,-5.2,36,6.4,0.5,"Windy"
2024-04-25 14:00:00,39.4,43,3.1,6.1,"Thunderstorm"
2024-04-25 15:00:00,17,81,5.4,9,"Cloudy"
2024-04-25 16:00:00,12.4,71,6.1,10.9,"Sunny"
2024-04-25 17:00:00,27.7,84,5.9,9,"Sunny"
2024-04-25 18:00:00,17.5,92,5.6,4.1,"Fog"
2024-04-25 19:00:00,26.2,97,2.3,2.6,"Windy"
2024-04-25 20:00:00,28.5,45,3.2,2.6,"Cloudy"
2024-04-25 21:00:00,13.2,75,2,1.7,"Fog"
2024-04-25 22:00:00,17.8,100,4.2,1.7,"Sunny"
2024-04-25 23:00:00,17.9,73,3.2,1.1,"Rain"
2024-04-26,26.2,73,7.7,0.5,"Thunderstorm"
2024-04-26 01:00:00,18.7,36,4.6,18.4,"Windy"
2024-04-26 02:00:00,24.9,67,9.8,14.1,"Windy"
2024-04-26 03:00:00,19.5,67,3.4,1.4,"Sunny"
2024-04-26 04:00:00,29.9,61,7.7,0.3,"Thunderstorm"
2024-04-26 05:00:00,27,85,3.4,4.7,"Rain"
2024-04-26 06:00:00,19.2,73,5,0.3,"Cloudy"
2024-04-26 07:00:00,28.1,86,4.8,4,"Rain"
2024-04-26 08:00:00,30.3,48,1.7,0.8,"Rain"
2024-04-26 09:00:00,32.7,74,6.1,0.7,"Rain"
2024-04-26 10:00:00,46.5,81,6,9.8,"Windy"
2024-04-26 11:00:00,25.9,46,6.7,1.2,"Cloudy"
2024-04-26 12:00:00,27.1,58,3.9,0.2,"Thunderstorm"
2024-04-26 13:00:00,18.7,39,6.4,5,"Sunny"
2024-04-26 14:00:00,24.2,82,5.4,8.4,"Fog"
2024-04-26 15:00:00,19.2,57,4.1,8.6,"Sunny"
2024-04-26 16:00:00,17.6,77,5,8,"Cloudy"
2024-04-26 17:00:00,14.1,33,5.6,4.9,"Sunny"
2024-04-26 18:00:00,22.6,100,4.9,0.4,"Fog"
2024-04-26 19:00:00,10.1,31,3.7,0.2,"Rain"
2024-04-26 20:00:00,24.8,64,4.8,6.3,"Fog"
2024-04-26 21:00:00,19,53,5.5,13.9,"Sunny"
2024-04-26 22:00:00,19.3,55,5.7,9.2,"Thunderstorm"
2024-04-26 23:00:00,11.9,55,5.7,1.9,"Rain"
2024-04-27,14,33,1.2,8.5,"Windy"
2024-04-27 01:00:00,22.5,32,5.6,1,"Thunderstorm"
2024-04-27 02:00:00,12.9,44,4.5,1.4,"Sunny"
2024-04-27 03:00:00,32.5,56,2.6,2.8,"Cloudy"
2024-04-27 04:00:00,15.7,42,2.8,10.9,"Windy"
2024-04-27 05:00:00,45.8,69,5.9,8.2,"Thunderstorm"
2024-04-27 06:00:00,5.1,42,5.4,2.2,"Windy"
2024-04-27 07:00:00,28.2,99,4.6,0.8,"Fog"
2024-04-27 08:00:00,0.6,71,3.9,6.1,"Windy"
2024-04-27 09:00:00,10.9,62,6.4,12.7,"Windy"
2024-04-27 10:00:00,13.6,94,4.2,4.8,"Rain"
2024-04-27 11:00:00,11.9,32,6.1,0.1,"Rain"
2024-04-27 12:00:00,30,59,4.1,6.1,"Sunny"
2024-04-27 13:00:00,15.1,93,3.4,1.6,"Sunny"
2024-04-27 14:00:00,24.6,69,6.1,0.9,"Rain"
2024-04-27 15:00:00,44.5,56,6.2,6.7,"Fog"
2024-04-27 16:00:00,28.2,73,5,16.8,"Fog"
2024-04-27 17:00:00,14.4,66,4.6,3.1,"Sunny"
2024-04-27 18:00:00,16.3,36,9.2,2.8,"Thunderstorm"
2024-04-27 19:00:00,9.7,77,6.5,5.5,"Fog"
2024-04-27 20:00:00,20.4,35,4.3,7.5,"Cloudy"
2024-04-27 21:00:00,17.3,77,4.2,0.2,"Windy"
2024-04-27 22:00:00,26,72,2.5,0.5,"Fog"
2024-04-27 23:00:00,12,71,4.8,2.2,"Windy"
2024-04-28,34.5,100,4.2,1.9,"Fog"
2024-04-28 01:00:00,17,43,6.7,3.9,"Windy"
2024-04-28 02:00:00,12.2,77,7.1,3.4,"Windy"
2024-04-28 03:00:00,10.9,87,6.1,3.9,"Windy"
2024-04-28 04:00:00,23.9,90,1.3,4.3,"Fog"
2024-04-28 05:00:00,36.1,42,1.2,5.6,"Fog"
2024-04-28 06:00:00,24.4,67,7,8.3,"Windy"
2024-04-28 07:00:00,20.4,91,3.8,6.4,"Fog"
2024-04-28 08:00:00,22.9,66,6.4,4.5,"Sunny"
2024-04-28 09:00:00,21.8,55,6.5,4.6,"Thunderstorm"
2024-04-28 10:00:00,46.3,94,2.9,8,"Fog"
2024-04-28 11:00:00,32.3,98,6.7,15.9,"Sunny"
2024-04-28 12:00:00,12.5,54,7.7,9,"Sunny"
2024-04-28 13:00:00,26.8,47,7,7.1,"Rain"
2024-04-28 14:00:00,22,59,3.5,0.2,"Rain"
2024-04-28 15:00:00,14.3,47,4.9,7.8,"Sunny"
2024-04-28 16:00:00,15,65,5.4,0.9,"Windy"
2024-04-28 17:00:00,21.9,62,5.4,0.1,"Fog"
2024-04-28 18:00:00,12.8,85,5.9,0.2,"Sunny"
2024-04-28 19:00:00,31.6,70,3.9,2.8,"Cloudy"
2024-04-28 20:00:00,13.4,71,5.3,3.8,"Sunny"
2024-04-28 21:00:00,33.7,63,4.3,0.3,"Windy"
2024-04-28 22:00:00,29,94,10.1,8.3,"Cloudy"
2024-04-28 23:00:00,20.7,86,1.8,1.9,"Sunny"
2024-04-29,24.7,61,3.2,1.3,"Rain"
2024-04-29 01:00:00,22.5,93,2.1,1.4,"Windy"
2024-04-29 02:00:00,28.1,55,6.4,1.2,"Windy"
2024-04-29 03:00:00,34.2,95,5.6,3.3,"Fog"
2024-04-29 04:00:00,13.7,70,2.4,2.2,"Windy"
2024-04-29 05:00:00,40.4,98,3.3,5.3,"Fog"
2024-04-29 06:00:00,29.7,92,5.6,1.6,"Thunderstorm"
2024-04-29 07:00:00,4.9,52,2.8,3.4,"Windy"
2024-04-29 08:00:00,28.4,35,4.1,6.6,"Fog"
2024-04-29 09:00:00,16.3,62,4.9,0,"Sunny"
2024-04-29 10:00:00,11.6,34,6.5,9.9,"Sunny"
2024-04-29 11:00:00,19.5,80,9,6,"Rain"
2024-04-29 12:00:00,18.7,38,5.7,16.4,"Sunny"
2024-04-29 13:00:00,38.6,51,5.3,10.2,"Cloudy"
2024-04-29 14:00:00,35.5,65,6.4,0.7,"Rain"
2024-04-29 15:00:00,17.8,43,3.4,22.8,"Cloudy"
2024-04-29 16:00:00,17.4,64,4.9,0.7,"Cloudy"
2024-04-29 17:00:00,19,53,1.1,7,"Thunderstorm"
2024-04-29 18:00:00,48.2,78,6.4,1.2,"Windy"
2024-04-29 19:00:00,10.5,38,5.5,12.1,"Rain"
2024-04-29 20:00:00,12.5,69,1.7,2.9,"Cloudy"
2024-04-29 21:00:00,18.8,35,2.8,2.1,"Fog"
2024-04-29 22:00:00,3.8,66,1.3,0.1,"Rain"
2024-04-29 23:00:00,32.9,46,4.5,6.4,"Thunderstorm"
2024-04-30,30.3,37,6.3,6,"Sunny"
2024-04-30 01:00:00,14.6,66,2.2,7.9,"Rain"
2024-04-30 02:00:00,7.8,54,4.4,7.6,"Windy"
2024-04-30 03:00:00,15,73,7.5,0.8,"Cloudy"
2024-04-30 04:00:00,15.4,86,5.6,0.2,"Rain"
2024-04-30 05:00:00,15.8,92,2.6,2.3,"Sunny"
2024-04-30 06:00:00,21,59,2.1,3.2,"Thunderstorm"
2024-04-30 07:00:00,11.6,88,6.5,13.6,"Windy"
2024-04-30 08:00:00,28.2,89,6.4,1.9,"Fog"
2024-04-30 09:00:00,40.2,31,6.4,7.1,"Sunny"
2024-04-30 10:00:00,11.1,83,5.1,1.9,"Windy"
2024-04-30 11:00:00,19.6,41,0,6.6,"Thunderstorm"
2024-04-30 12:00:00,13.1,33,6.2,2.3,"Thunderstorm"
2024-04-30 13:00:00,22.1,37,2.2,6.7,"Fog"
2024-04-30 14:00:00,35.1,47,6,0,"Fog"
2024-04-30 15:00:00,25.3,33,5.2,15,"Sunny"
2024-04-30 16:00:00,29.1,91,3.5,5.1,"Cloudy"
2024-04-30 17:00:00,9.8,87,4.7,1.3,"Fog"
2024-04-30 18:00:00,29.2,91,1.3,7.1,"Rain"
2024-04-30 19:00:00,33.4,79,4.1,12.2,"Fog"
2024-04-30 20:00:00,27.8,95,5.4,2.6,"Windy"
2024-04-30 21:00:00,25.6,72,6.6,5.1,"Fog"
2024-04-30 22:00:00,10.2,57,2.8,4.5,"Thunderstorm"
2024-04-30 23:00:00,27.9,88,3.4,3.7,"Windy"
2024-05-01,10,41,3.6,3.3,"Sunny"
2024-05-01 01:00:00,23.1,31,3.2,1,"Fog"
2024-05-01 02:00:00,31.8,74,3.8,1.4,"Windy"
2024-05-01 03:00:00,21.6,85,5.9,0.5,"Cloudy"
2024-05-01 04:00:00,10.6,60,6.6,2.1,"Fog"
2024-05-01 05:00:00,27.2,71,9.3,4.8,"Windy"
2024-05-01 06:00:00,13.2,43,3.2,8.8,"Sunny"
2024-05-01 07:00:00,19.2,93,4.6,9.6,"Thunderstorm"
2024-05-01 08:00:00,23.6,50,3.2,0.6,"Thunderstorm"
2024-05-01 09:00:00,9.4,43,5.2,11.9,"Cloudy"
2024-05-01 10:00:00,34.6,77,5,8.1,"Cloudy"
2024-05-01 11:00:00,12.4,40,4.1,1.1,"Windy"
2024-05-01 12:00:00,22.3,53,5.3,1.3,"Fog"
2024-05-01 13:00:00,14.9,46,5.9,4.8,"Sunny"
2024-05-01 14:00:00,16.4,53,8.4,2.9,"Thunderstorm"
2024-05-01 15:00:00,17.7,64,6.8,6.6,"Sunny"
2024-05-01 16:00:00,9.4,72,5.1,6,"Windy"
2024-05-01 17:00:00,21.9,62,5.9,7.7,"Sunny"
2024-05-01 18:00:00,27.2,71,3.2,27.1,"Thunderstorm"
2024-05-01 19:00:00,21.4,46,4,0.1,"Cloudy"
2024-05-01 20:00:00,8.8,55,9.5,9.6,"Thunderstorm"
2024-05-01 21:00:00,23.1,71,4.7,3.5,"Fog"
2024-05-01 22:00:00,27.9,79,6.6,2.8,"Rain"
2024-05-01 23:00:00,20.7,58,1.9,13.7,"Rain"
2024-05-02,16.4,56,5.1,14.8,"Windy"
2024-05-02 01:00:00,33.5,95,5.5,4.6,"Thunderstorm"
2024-05-02 02:00:00,18.7,50,4.4,7,"Thunderstorm"
2024-05-02 03:00:00,19.3,35,2.7,7,"Thunderstorm"
2024-05-02 04:00:00,24.8,68,2.9,18.3,"Cloudy"
2024-05-02 05:00:00,43.3,68,4.8,2.4,"Thunderstorm"
2024-05-02 06:00:00,21.8,88,3.2,1.4,"Cloudy"
2024-05-02 07:00:00,27.2,83,7.8,0.5,"Thunderstorm"
2024-05-02 08:00:00,6.9,33,5.3,3.6,"Sunny"
2024-05-02 09:00:00,14.2,32,4.2,4.6,"Rain"
2024-05-02 10:00:00,47.7,91,5.2,20.9,"Sunny"
2024-05-02 11:00:00,15.9,39,6.1,2,"Fog"
2024-05-02 12:00:00,25.3,84,0.1,1.4,"Thunderstorm"
2024-05-02 13:00:00,29.5,90,6.7,3.2,"Rain"
2024-05-02 14:00:00,18,61,7.3,2.7,"Rain"
2024-05-02 15:00:00,23.4,99,2.6,2.4,"Rain"
2024-05-02 16:00:00,11.5,92,3.2,2,"Cloudy"
2024-05-02 17:00:00,9.8,91,5.5,9,"Rain"
2024-05-02 18:00:00,17,78,3.5,6.7,"Thunderstorm"
2024-05-02 19:00:00,40,81,7.1,10.5,"Cloudy"
2024-05-02 20:00:00,19.1,76,10.5,6.1,"Thunderstorm"
2024-05-02 21:00:00,15.1,80,4.3,9.4,"Thunderstorm"
2024-05-02 22:00:00,30.1,85,4.9,15.6,"Fog"
2024-05-02 23:00:00,30.8,52,5.7,3.5,"Windy"
2024-05-03,20.9,80,6.8,1.4,"Thunderstorm"
2024-05-03 01:00:00,21.4,68,5,3,"Cloudy"
2024-05-03 02:00:00,24.6,70,4.2,2.5,"Rain"
2024-05-03 03:00:00,21.1,66,7.9,16.5,"Sunny"
2024-05-03 04:00:00,53.6,88,4.8,4.3,"Sunny"
2024-05-03 05:00:00,18.9,44,3.4,0.5,"Sunny"
2024-05-03 06:00:00,22.6,44,6.5,0.5,"Sunny"
2024-05-03 07:00:00,29.4,42,5.6,13.1,"Windy"
2024-05-03 08:00:00,23.2,43,4.1,1.2,"Windy"
2024-05-03 09:00:00,21.5,91,5,4.3,"Windy"
2024-05-03 10:00:00,18.4,63,7.2,12.1,"Thunderstorm"
2024-05-03 11:00:00,23.5,68,3,0.6,"Windy"
2024-05-03 12:00:00,20,32,1.5,4.9,"Thunderstorm"
2024-05-03 13:00:00,10.8,61,7.5,1.9,"Rain"
2024-05-03 14:00:00,5,90,4.9,4.2,"Rain"
2024-05-03 15:00:00,27.9,77,6.1,1.3,"Cloudy"
2024-05-03 16:00:00,29,97,3.5,1.5,"Sunny"
2024-05-03 17:00:00,29.1,36,5.3,4.1,"Thunderstorm"
2024-05-03 18:00:00,11.8,92,10.3,3.3,"Cloudy"
2024-05-03 19:00:00,9.4,62,3.7,6.2,"Fog"
2024-05-03 20:00:00,24.9,80,4.4,1.5,"Windy"
2024-05-03 21:00:00,16.9,36,5.8,3.2,"Thunderstorm"
2024-05-03 22:00:00,24.2,98,4.9,1.7,"Fog"
2024-05-03 23:00:00,33.1,77,6.2,6.4,"Thunderstorm"
2024-05-04,19.1,69,4.9,1.2,"Sunny"
2024-05-04 01:00:00,13.3,31,5.4,5.6,"Sunny"
2024-05-04 02:00:00,33.4,64,7.9,3.9,"Thunderstorm"
2024-05-04 03:00:00,3.1,51,5.3,1,"Fog"
2024-05-04 04:00:00,30.2,84,6.6,5,"Rain"
2024-05-04 05:00:00,21.3,60,3.4,0.2,"Sunny"
2024-05-04 06:00:00,33.2,31,4.9,2.1,"Rain"
2024-05-04 07:00:00,24.1,38,5.8,1.3,"Cloudy"
2024-05-04 08:00:00,26,73,4.5,5.9,"Sunny"
2024-05-04 09:00:00,22.4,87,1.7,5.1,"Windy"
2024-05-04 10:00:00,26.5,95,6.6,8.9,"Rain"
2024-05-04 11:00:00,8.1,63,6.1,0.7,"Fog"
2024-05-04 12:00:00,27.3,94,7.6,0.1,"Thunderstorm"
2024-05-04 13:00:00,15.9,53,4.5,1.4,"Cloudy"
2024-05-04 14:00:00,30.1,62,6.7,2.1,"Cloudy"
2024-05-04 15:00:00,28.6,33,4.3,10.2,"Windy"
2024-05-04 16:00:00,38.2,96,6,1,"Fog"
2024-05-04 17:00:00,14.5,81,7.2,4.1,"Cloudy"
2024-05-04 18:00:00,27.8,38,4.9,8.2,"Cloudy"
2024-05-04 19:00:00,38.2,96,6.5,12.7,"Cloudy"
2024-05-04 20:00:00,13.7,43,4.3,4,"Rain"
2024-05-04 21:00:00,20,87,5.6,7.3,"Sunny"
2024-05-04 22:00:00,22.3,73,4.1,7.8,"Thunderstorm"
2024-05-04 23:00:00,31.8,77,4.1,1,"Sunny"
2024-05-05,27,54,5.3,3.5,"Rain"
2024-05-05 01:00:00,27.6,88,6.8,1,"Cloudy"
2024-05-05 02:00:00,36.5,33,5.5,13.1,"Fog"
2024-05-05 03:00:00,27.4,95,2.2,0.3,"Sunny"
2024-05-05 04:00:00,33.2,43,5.2,2.5,"Cloudy"
2024-05-05 05:00:00,29.7,94,4.7,12.7,"Thunderstorm"
2024-05-05 06:00:00,19.7,97,6.3,6.5,"Cloudy"
2024-05-05 07:00:00,26.4,35,6.3,3.7,"Windy"
2024-05-05 08:00:00,-1.5,51,3.1,6.5,"Thunderstorm"
2024-05-05 09:00:00,26.7,97,4.7,4.6,"Rain"
2024-05-05 10:00:00,7.5,88,3.9,7.1,"Sunny"
2024-05-05 11:00:00,11.2,96,3.8,11.7,"Sunny"
2024-05-05 12:00:00,24.6,98,2.9,1.7,"Fog"
2024-05-05 13:00:00,11.2,41,3,12.9,"Rain"
2024-05-05 14:00:00,19.1,35,5.4,0.9,"Fog"
2024-05-05 15:00:00,18.6,81,2.3,3.3,"Sunny"
2024-05-05 16:00:00,25.3,72,4.4,4.5,"Thunderstorm"
2024-05-05 17:00:00,24.5,54,3.8,4.1,"Sunny"
2024-05-05 18:00:00,4.4,65,6.9,8.5,"Sunny"
2024-05-05 19:00:00,23,74,7.7,1.9,"Rain"
2024-05-05 20:00:00,26.6,81,6.2,7.8,"Fog"
2024-05-05 21:00:00,12.8,61,6.4,2.3,"Sunny"
2024-05-05 22:00:00,26.3,80,4.6,23.7,"Cloudy"
2024-05-05 23:00:00,10.2,47,6.4,1.4,"Sunny"
2024-05-06,21.9,93,3.4,8.9,"Sunny"
2024-05-06 01:00:00,10,88,9.2,10,"Cloudy"
2024-05-06 02:00:00,0.3,95,7.8,6.4,"Cloudy"
2024-05-06 03:00:00,27.5,73,7.1,0.3,"Sunny"
2024-05-06 04:00:00,30.5,82,4.8,15,"Sunny"
2024-05-06 05:00:00,18.9,64,3.2,3.8,"Fog"
2024-05-06 06:00:00,23,85,5.4,2,"Fog"
2024-05-06 07:00:00,27.4,86,4.3,3.1,"Fog"
2024-05-06 08:00:00,24.1,83,1.6,8.1,"Fog"
2024-05-06 09:00:00,20,89,5.8,3.7,"Cloudy"
2024-05-06 10:00:00,40.6,78,3.2,6.7,"Thunderstorm"
2024-05-06 11:00:00,17.5,87,8.9,8.4,"Thunderstorm"
2024-05-06 12:00:00,23.1,69,5.1,3.3,"Cloudy"
2024-05-06 13:00:00,32.4,74,6.1,7.6,"Fog"
2024-05-06 14:00:00,14.9,94,3.5,2,"Sunny"
2024-05-06 15:00:00,27.2,36,6.3,12.3,"Cloudy"
2024-05-06 16:00:00,16.3,46,6.7,2.5,"Rain"
2024-05-06 17:00:00,22,93,7.7,3.8,"Fog"
2024-05-06 18:00:00,4.6,73,9.4,16,"Fog"
2024-05-06 19:00:00,17.7,80,5.3,6.6,"Windy"
2024-05-06 20:00:00,19.6,42,1.2,15,"Sunny"
2024-05-06 21:00:00,38.3,99,4.5,0.8,"Rain"
2024-05-06 22:00:00,22.5,66,4,5.8,"Sunny"
2024-05-06 23:00:00,31.2,86,4.8,2.7,"Windy"
2024-05-07,15.6,60,3.9,9.4,"Sunny"
2024-05-07 01:00:00,29.3,100,6.5,13.4,"Cloudy"
2024-05-07 02:00:00,34.8,88,3.8,0.3,"Sunny"
2024-05-07 03:00:00,20.7,32,4,4.8,"Cloudy"
2024-05-07 04:00:00,16.7,72,5,3.2,"Fog"
2024-05-07 05:00:00,31,33,5.4,0.3,"Rain"
2024-05-07 06:00:00,17.8,71,3.3,3,"Thunderstorm"
2024-05-07 07:00:00,22.8,49,3.7,7.6,"Thunderstorm"
2024-05-07 08:00:00,21.4,43,12.4,2.9,"Sunny"
2024-05-07 09:00:00,28.4,37,10,4.2,"Fog"
2024-05-07 10:00:00,10,73,4,2.4,"Sunny"
2024-05-07 11:00:00,34.1,51,6.6,2.1,"Rain"
2024-05-07 12:00:00,29,75,7.4,6.3,"Thunderstorm"
2024-05-07 13:00:00,15.6,100,3.6,6.5,"Windy"
2024-05-07 14:00:00,9.4,95,5.3,18,"Sunny"
2024-05-07 15:00:00,25.8,47,7.2,7.7,"Rain"
2024-05-07 16:00:00,-5.1,90,3.5,1,"Fog"
2024-05-07 17:00:00,24.3,60,4,0.2,"Fog"
2024-05-07 18:00:00,20.5,33,1.6,4.3,"Sunny"
2024-05-07 19:00:00,22.4,36,7,4.2,"Rain"
2024-05-07 20:00:00,6,80,6.8,2.6,"Rain"
2024-05-07 21:00:00,26.9,60,4.2,0.7,"Rain"
2024-05-07 22:00:00,27.6,45,10.7,1.1,"Rain"
2024-05-07 23:00:00,16.3,83,3.5,7.8,"Fog"
2024-05-08,16.3,59,4.9,7.4,"Cloudy"
2024-05-08 01:00:00,27.8,51,5,2.7,"Windy"
2024-05-08 02:00:00,27.5,75,4.9,15.3,"Cloudy"
2024-05-08 03:00:00,6.6,49,8.4,4.5,"Thunderstorm"
2024-05-08 04:00:00,23.1,49,8.7,2,"Sunny"
2024-05-08 05:00:00,23,60,0,4.8,"Rain"
2024-05-08 06:00:00,35.2,68,4.2,8.8,"Cloudy"
2024-05-08 07:00:00,18.3,37,6.5,0.6,"Windy"
2024-05-08 08:00:00,11.3,43,1.6,0.8,"Fog"
2024-05-08 09:00:00,24.8,59,3.3,15.9,"Fog"
2024-05-08 10:00:00,25.6,68,3.6,0.4,"Windy"
2024-05-08 11:00:00,-1.8,68,6.9,9,"Windy"
2024-05-08 12:00:00,20,48,1.9,3.7,"Fog"
2024-05-08 13:00:00,32.3,88,2.9,4.5,"Thunderstorm"
2024-05-08 14:00:00,31.6,36,6.7,1.6,"Rain"
2024-05-08 15:00:00,26.3,81,5.1,0.8,"Cloudy"
2024-05-08 16:00:00,18.4,67,6.6,1.8,"Windy"
2024-05-08 17:00:00,-0.4,83,9.9,0.8,"Rain"
2024-05-08 18:00:00,24.2,63,4.2,3.5,"Rain"
2024-05-08 19:00:00,6.2,92,6.6,1.5,"Fog"
2024-05-08 20:00:00,10,42,6.2,7.6,"Thunderstorm"
2024-05-08 21:00:00,7.9,97,6.3,5.3,"Fog"
2024-05-08 22:00:00,14.5,49,3.7,6.8,"Thunderstorm"
2024-05-08 23:00:00,35,52,4.7,0.1,"Fog"
2024-05-09,4.8,87,9.2,1.9,"Rain"
2024-05-09 01:00:00,24.1,52,3.1,2.6,"Thunderstorm"
2024-05-09 02:00:00,35.4,79,5.7,0.2,"Cloudy"
2024-05-09 03:00:00,47,57,2.4,4.3,"Thunderstorm"
2024-05-09 04:00:00,7.2,80,3.1,0.8,"Cloudy"
2024-05-09 05:00:00,29.5,34,3.3,5.9,"Thunderstorm"
2024-05-09 06:00:00,14.1,85,5.9,3.2,"Thunderstorm"
2024-05-09 07:00:00,0.6,93,3,2.3,"Sunny"
2024-05-09 08:00:00,30,50,7.2,2.4,"Rain"
2024-05-09 09:00:00,24.6,79,3.3,1.8,"Fog"
2024-05-09 10:00:00,17.9,31,2.5,8.7,"Sunny"
2024-05-09 11:00:00,13.9,66,6.6,4.3,"Cloudy"
2024-05-09 12:00:00,12.9,67,4.6,8.7,"Thunderstorm"
2024-05-09 13:00:00,24.9,100,3.6,8.9,"Thunderstorm"
2024-05-09 14:00:00,25.2,74,5.7,5.1,"Sunny"
2024-05-09 15:00:00,21.7,74,5.6,7,"Rain"
2024-05-09 16:00:00,3.7,42,7,11.6,"Fog"
2024-05-09 17:00:00,25.5,32,8,0,"Windy"
2024-05-09 18:00:00,13.7,52,6,0.3,"Windy"
2024-05-09 19:00:00,17,69,3.4,3.3,"Rain"
2024-05-09 20:00:00,15,81,4.6,0.3,"Fog"
2024-05-09 21:00:00,12.6,52,2,0.8,"Fog"
2024-05-09 22:00:00,26,78,2.6,1.2,"Fog"
2024-05-09 23:00:00,16.8,30,6.3,2.5,"Cloudy"
2024-05-10,35,57,8.5,12.9,"Windy"
2024-05-10 01:00:00,24.2,63,8.2,2.7,"Thunderstorm"
2024-05-10 02:00:00,10.6,67,5.5,3.6,"Thunderstorm"
2024-05-10 03:00:00,23.5,60,8.1,12,"Fog"
2024-05-10 04:00:00,16.8,55,6.9,11.4,"Thunderstorm"
2024-05-10 05:00:00,30.5,98,4,3.2,"Thunderstorm"
2024-05-10 06:00:00,12.8,85,7.4,1.9,"Sunny"
2024-05-10 07:00:00,11.3,61,7.3,1.6,"Thunderstorm"
2024-05-10 08:00:00,41,69,4.3,1.4,"Windy"
2024-05-10 09:00:00,10.3,71,6.9,2.5,"Rain"
2024-05-10 10:00:00,13.7,70,4,5.8,"Sunny"
2024-05-10 11:00:00,20,92,3.8,14.5,"Sunny"
2024-05-10 12:00:00,14.2,70,6.8,6.5,"Cloudy"
2024-05-10 13:00:00,15.4,51,6.1,5,"Thunderstorm"
2024-05-10 14:00:00,16.8,89,5.6,4.4,"Windy"
2024-05-10 15:00:00,25.1,42,5.6,0.9,"Cloudy"
2024-05-10 16:00:00,37.8,56,5.4,8.3,"Fog"
2024-05-10 17:00:00,13.5,77,6.2,7.5,"Cloudy"
2024-05-10 18:00:00,21,45,2.7,3.5,"Windy"
2024-05-10 19:00:00,18.7,31,6.7,1,"Rain"
2024-05-10 20:00:00,23.5,61,4.2,15.6,"Rain"
2024-05-10 21:00:00,12.4,37,7.7,3.7,"Windy"
2024-05-10 22:00:00,34,73,3.9,6,"Fog"
2024-05-10 23:00:00,35.5,41,3.2,0.2,"Windy"
2024-05-11,17.4,64,6.7,2.4,"Thunderstorm"
2024-05-11 01:00:00,20.9,95,5.7,6.1,"Rain"
2024-05-11 02:00:00,23.3,70,5.2,0.7,"Windy"
2024-05-11 03:00:00,22,82,5.8,1.1,"Windy"
2024-05-11 04:00:00,33.2,52,7.5,0.3,"Sunny"
2024-05-11 05:00:00,37.7,42,5.4,1,"Fog"
2024-05-11 06:00:00,44.1,60,8.5,1.3,"Cloudy"
2024-05-11 07:00:00,20.8,41,4.6,2.4,"Windy"
2024-05-11 08:00:00,6.8,89,5.9,1.1,"Fog"
2024-05-11 09:00:00,19.3,80,6.7,10.7,"Windy"
2024-05-11 10:00:00,18.2,37,2.9,3.9,"Windy"
2024-05-11 11:00:00,27.1,39,4.3,0.9,"Windy"
2024-05-11 12:00:00,2.2,66,6.7,4.8,"Fog"
2024-05-11 13:00:00,12.6,64,5.9,0.6,"Windy"
2024-05-11 14:00:00,11.5,35,5.1,16.1,"Thunderstorm"
2024-05-11 15:00:00,22.1,36,6.3,1.6,"Cloudy"
2024-05-11 16:00:00,25.5,31,5.5,0.2,"Windy"
2024-05-11 17:00:00,30.8,71,2.3,4.9,"Fog"
2024-05-11 18:00:00,21.3,40,3.4,5.2,"Sunny"
2024-05-11 19:00:00,25.1,38,5.2,15.6,"Fog"
2024-05-11 20:00:00,2.6,30,3.8,2.7,"Windy"
2024-05-11 21:00:00,30.9,65,5.7,5.7,"Sunny"
2024-05-11 22:00:00,19.8,86,2.2,5.1,"Rain"
2024-05-11 23:00:00,20.9,62,5.9,2.5,"Sunny"
2024-05-12,17,42,9,11.4,"Thunderstorm"
2024-05-12 01:00:00,27.7,54,0.8,3.4,"Sunny"
2024-05-12 02:00:00,16.8,79,6.9,4.7,"Fog"
2024-05-12 03:00:00,26,34,6.1,0.8,"Windy"
2024-05-12 04:00:00,13.4,55,5.5,1.4,"Windy"
2024-05-12 05:00:00,20.7,57,7.3,13.1,"Thunderstorm"
2024-05-12 06:00:00,21.3,73,3.9,7.1,"Sunny"
2024-05-12 07:00:00,37.2,40,2.8,4.8,"Fog"
2024-05-12 08:00:00,8.4,77,8.3,4.1,"Fog"
2024-05-12 09:00:00,35.9,47,2.7,8.5,"Rain"
2024-05-12 10:00:00,22.8,61,3.3,0.1,"Thunderstorm"
2024-05-12 11:00:00,15.1,64,6.2,0.7,"Cloudy"
