Datetime,Temperature,Humidity,WindSpeed,Rain,Weather
2026-04-22T05:00:00Z,30.7,34,3.8,2.7,Rain
2026-04-22T06:00:00Z,12.2,95,0.5,0.2,Sunny
2026-04-22T07:00:00Z,22.1,92,3.2,3.4,Thunderstorm
2026-04-22T08:00:00Z,31.2,49,7.8,4.8,Windy
2026-04-22T09:00:00Z,2.8,73,3.9,1.5,Rain
2026-04-22T10:00:00Z,20.2,73,7.6,0.7,Rain
2026-04-22T11:00:00Z,10.7,92,6.4,1,Thunderstorm
2026-04-22T12:00:00Z,13,84,4.8,0.3,Windy
2026-04-22T13:00:00Z,1.8,100,8.1,2.9,Cloudy
2026-04-22T14:00:00Z,38.5,75,6.2,2,Rain
2026-04-22T15:00:00Z,13.9,73,4.1,5.4,Rain
2026-04-22T16:00:00Z,19.4,83,5.1,4.5,Thunderstorm
2026-04-22T17:00:00Z,19.2,46,9,13.3,Windy
2026-04-22T18:00:00Z,35.4,53,3.5,10,Cloudy
2026-04-22T19:00:00Z,5,83,5.7,1,Rain
2026-04-22T20:00:00Z,13.1,39,6.5,2.3,Fog
2026-04-22T21:00:00Z,5.9,77,5.8,7.7,Sunny
2026-04-22T22:00:00Z,6.6,90,7.8,6.5,Cloudy
2026-04-22T23:00:00Z,20.3,94,4.6,0.4,Sunny
2026-04-23T00:00:00Z,14.5,88,6.4,1.7,Thunderstorm
2026-04-23T01:00:00Z,32,69,4.4,9.5,Windy
2026-04-23T02:00:00Z,22.8,91,8.4,2.2,Sunny
2026-04-23T03:00:00Z,15.5,33,4.5,3.7,Fog
2026-04-23T04:00:00Z,25.1,96,5.1,4.8,Sunny
2026-04-23T05:00:00Z,41.5,57,5.6,2.5,Sunny
2026-04-23T06:00:00Z,13.8,97,3.1,12.8,Cloudy
2026-04-23T07:00:00Z,29.4,60,6.2,5.7,Fog
2026-04-23T08:00:00Z,21.5,57,6.4,2.6,Rain
2026-04-23T09:00:00Z,7.3,72,2.5,5.8,Cloudy
2026-04-23T10:00:00Z,20,71,8,1.4,Rain
2026-04-23T11:00:00Z,38.4,55,5.6,2.1,Thunderstorm
2026-04-23T12:00:00Z,12.4,56,8.7,2.3,Rain
2026-04-23T13:00:00Z,28.3,57,8.3,3.8,Fog
2026-04-23T14:00:00Z,12.9,56,7.1,0.8,Sunny
2026-04-23T15:00:00Z,31.1,96,6.1,9.2,Cloudy
2026-04-23T16:00:00Z,35.7,30,5.6,2.1,Fog
2026-04-23T17:00:00Z,34,38,6.6,7.5,Sunny
2026-04-23T18:00:00Z,34.5,60,2.9,5,Rain
2026-04-23T19:00:00Z,11.5,54,7.2,2.7,Thunderstorm
2026-04-23T20:00:00Z,23.4,43,5.3,5.6,Rain
2026-04-23T21:00:00Z,33.7,30,5.9,8.2,Thunderstorm
2026-04-23T22:00:00Z,25.1,66,6.6,2.2,Cloudy
2026-04-23T23:00:00Z,17.8,31,4.3,4.5,Fog
2026-04-24T00:00:00Z,16.2,37,3.3,0.2,Sunny
2026-04-24T01:00:00Z,29.7,71,7.6,2,Rain
2026-04-24T02:00:00Z,24.4,37,2.4,2,Sunny
2026-04-24T03:00:00Z,16.2,89,7.4,9.5,Windy
2026-04-24T04:00:00Z,12.5,68,5.9,0.7,Sunny
2026-04-24T05:00:00Z,14.2,89,8.4,2.6,Cloudy
2026-04-24T06:00:00Z,37.3,72,8.2,10.3,Fog
2026-04-24T07:00:00Z,8.1,46,1.4,0.8,Windy
2026-04-24T08:00:00Z,20.9,72,2.1,9.8,Sunny
2026-04-24T09:00:00Z,47.4,63,1.3,35.1,Rain
2026-04-24T10:00:00Z,30.8,38,6.5,1.4,Rain
2026-04-24T11:00:00Z,11,62,2.4,2.7,Cloudy
2026-04-24T12:00:00Z,12.3,61,5.8,1.8,Rain
2026-04-24T13:00:00Z,4.5,57,3.4,7.3,Rain
2026-04-24T14:00:00Z,30.9,85,5.2,5.2,Sunny
2026-04-24T15:00:00Z,16.7,61,5.3,4.7,Sunny
2026-04-24T16:00:00Z,22.2,58,3.7,1.1,Rain
2026-04-24T17:00:00Z,21.4,90,6.6,1,Fog
2026-04-24T18:00:00Z,11.4,32,5.2,5.6,Cloudy
2026-04-24T19:00:00Z,24.5,83,0.2,6.9,Thunderstorm
2026-04-24T20:00:00Z,16.7,86,4.1,3.5,Sunny
2026-04-24T21:00:00Z,19.6,59,4.9,1,Thunderstorm
2026-04-24T22:00:00Z,32.2,34,8.8,2.1,Fog
2026-04-24T23:00:00Z,13.6,68,2.6,8.3,Cloudy
2026-04-25T00:00:00Z,8.2,33,6.4,13.3,Cloudy
2026-04-25T01:00:00Z,33.5,39,2.1,6.2,Thunderstorm
2026-04-25T02:00:00Z,27.1,58,6.7,3,Sunny
2026-04-25T03:00:00Z,-3.2,79,5.4,0.4,Cloudy
2026-04-25T04:00:00Z,19.2,76,5.6,7,Thunderstorm
2026-04-25T05:00:00Z,1.3,53,3.8,4.4,Thunderstorm
2026-04-25T06:00:00Z,24.6,77,5.1,1.6,Sunny
2026-04-25T07:00:00Z,50.3,58,4.4,8.7,Thunderstorm
2026-04-25T08:00:00Z,7.9,48,1.2,6,Fog
2026-04-25T09:00:00Z,23.8,100,4.4,0.6,Fog
2026-04-25T10:00:00Z,21.2,48,3.9,5.6,Rain
2026-04-25T11:00:00Z,25.2,90,5.4,9.3,Sunny
2026-04-25T12:00:00Z,17,90,5,0.2,Sunny
2026-04-25T13:00:00Z,10,95,4.3,2.3,Thunderstorm
2026-04-25T14:00:00Z,32.3,32,6.5,4,Rain
2026-04-25T15:00:00Z,9.3,95,6.5,2.7,Rain
2026-04-25T16:00:00Z,22.7,31,7,0.6,Fog
2026-04-25T17:00:00Z,25.2,95,3,0.3,Sunny
2026-04-25T18:00:00Z,17.1,36,5.7,1,Fog
2026-04-25T19:00:00Z,10.9,58,2.3,9.4,Cloudy
2026-04-25T20:00:00Z,14.8,44,0,7.4,Rain
2026-04-25T21:00:00Z,9.9,72,3.5,11.1,Fog
2026-04-25T22:00:00Z,29.4,73,6.5,16.5,Rain
2026-04-25T23:00:00Z,19.1,86,10.7,3.7,Windy
2026-04-26T00:00:00Z,0.7,60,4.2,1.7,Sunny
2026-04-26T01:00:00Z,30.4,57,3.9,1,Sunny
2026-04-26T02:00:00Z,14.8,67,2.4,1.7,Rain
2026-04-26T03:00:00Z,17.1,94,2.5,1,Fog
2026-04-26T04:00:00Z,6,68,4.3,4.1,Cloudy
2026-04-26T05:00:00Z,8.2,37,1.6,6.5,Sunny
2026-04-26T06:00:00Z,25.8,90,6.3,11.7,Rain
2026-04-26T07:00:00Z,20.4,44,1.1,4.1,Fog
2026-04-26T08:00:00Z,7.1,57,3.5,6.9,Fog
2026-04-26T09:00:00Z,14.1,56,3.8,4.1,Fog
2026-04-26T10:00:00Z,32.9,37,6,17.9,Thunderstorm
2026-04-26T11:00:00Z,18.7,66,8.8,2.3,Fog
2026-04-26T12:00:00Z,26.2,64,3.3,7,Fog
2026-04-26T13:00:00Z,15.6,59,6.3,0.4,Cloudy
2026-04-26T14:00:00Z,26,44,6.6,0.8,Sunny
2026-04-26T15:00:00Z,28.2,47,5.1,0.3,Rain
2026-04-26T16:00:00Z,31.4,66,7.5,5.5,Windy
2026-04-26T17:00:00Z,21.6,70,6.7,0.9,Windy
2026-04-26T18:00:00Z,29.1,89,5.2,1.2,Fog
2026-04-26T19:00:00Z,25.3,74,7,3.3,Thunderstorm
2026-04-26T20:00:00Z,33,100,4.5,2.7,Thunderstorm
2026-04-26T21:00:00Z,32.1,98,3.6,8.1,Cloudy
2026-04-26T22:00:00Z,2.1,68,6.5,12.8,Cloudy
2026-04-26T23:00:00Z,30.4,79,4.9,1.4,Cloudy
2026-04-27T00:00:00Z,22.7,40,4.1,7.7,Cloudy
2026-04-27T01:00:00Z,34.7,91,1.1,7.7,Cloudy
2026-04-27T02:00:00Z,24.1,83,2.2,2.3,Rain
2026-04-27T03:00:00Z,10.8,39,5.3,4.8,Cloudy
2026-04-27T04:00:00Z,10.2,93,6,0.3,Windy
2026-04-27T05:00:00Z,19.3,37,6.5,2.7,Rain
2026-04-27T06:00:00Z,27.6,55,0.8,5.2,Fog
2026-04-27T07:00:00Z,38.2,87,2.8,2,Rain
2026-04-27T08:00:00Z,8.6,50,3.3,2.7,Fog
2026-04-27T09:00:00Z,52.1,84,7.6,6,Sunny
2026-04-27T10:00:00Z,25.1,83,3.4,2.3,Cloudy
2026-04-27T11:00:00Z,8.6,59,3.1,2.3,Windy
2026-04-27T12:00:00Z,19.5,82,8,4.9,Cloudy
2026-04-27T13:00:00Z,41.1,49,6.8,10,Rain
2026-04-27T14:00:00Z,31,68,5,8.1,Sunny
2026-04-27T15:00:00Z,21.8,100,6.8,0.4,Rain
2026-04-27T16:00:00Z,13.2,61,2.3,1.1,Windy
2026-04-27T17:00:00Z,25,39,3.9,0.8,Thunderstorm
2026-04-27T18:00:00Z,26.9,78,6.1,3.9,Windy
2026-04-27T19:00:00Z,28.6,38,9.7,11.7,Windy
2026-04-27T20:00:00Z,5.8,68,3.9,11.9,Windy
2026-04-27T21:00:00Z,8.1,61,5.9,2.8,Cloudy
2026-04-27T22:00:00Z,6.9,36,4.3,0.9,Cloudy
2026-04-27T23:00:00Z,21.5,73,4.2,9.4,Fog
2026-04-28T00:00:00Z,38.9,95,1.3,0.6,Cloudy
2026-04-28T01:00:00Z,41.5,46,6.5,1.1,Windy
2026-04-28T02:00:00Z,24.4,57,9.7,0.3,Sunny
2026-04-28T03:00:00Z,14,90,2.2,1.9,Fog
2026-04-28T04:00:00Z,15.2,73,9,0.7,Sunny
2026-04-28T05:00:00Z,14.7,48,1.2,3,Windy
2026-04-28T06:00:00Z,12.6,68,7.1,0.1,Fog
2026-04-28T07:00:00Z,24.8,48,5.6,14,Sunny
2026-04-28T08:00:00Z,27.1,70,3.5,20.1,Sunny
2026-04-28T09:00:00Z,17.9,45,6.8,6.9,Rain
2026-04-28T10:00:00Z,18.4,38,7.7,9.7,Cloudy
2026-04-28T11:00:00Z,13.9,97,2,4.8,Sunny
2026-04-28T12:00:00Z,34.7,35,1.2,1.1,Sunny
2026-04-28T13:00:00Z,18.6,73,5.3,1.3,Thunderstorm
2026-04-28T14:00:00Z,17.3,80,4.4,3.4,Sunny
2026-04-28T15:00:00Z,13.6,77,4.5,2.5,Fog
2026-04-28T16:00:00Z,10.7,90,4.5,8.4,Thunderstorm
2026-04-28T17:00:00Z,3.3,47,2.5,11.7,Sunny
2026-04-28T18:00:00Z,28.2,55,4,10.6,Rain
2026-04-28T19:00:00Z,13.8,51,0.8,2.3,Fog
2026-04-28T20:00:00Z,32.8,59,8.7,1.8,Sunny
2026-04-28T21:00:00Z,35.5,90,4.5,3.5,Cloudy
2026-04-28T22:00:00Z,13.7,39,1.5,5.6,Fog
2026-04-28T23:00:00Z,20.1,82,4.7,3.9,Sunny
2026-04-29T00:00:00Z,36.3,62,6.3,7.1,Thunderstorm
2026-04-29T01:00:00Z,15.8,45,3.5,4.8,Rain
2026-04-29T02:00:00Z,19.9,82,7,6,Rain
2026-04-29T03:00:00Z,23.8,55,7.3,28.9,Sunny
2026-04-29T04:00:00Z,23.8,96,4.9,2.7,Thunderstorm
2026-04-29T05:00:00Z,6.3,70,4.5,2.1,Cloudy
2026-04-29T06:00:00Z,24.5,76,2.8,1.5,Sunny
2026-04-29T07:00:00Z,29,51,3.3,12.8,Fog
2026-04-29T08:00:00Z,40.2,56,5.7,2.6,Fog
2026-04-29T09:00:00Z,15.2,76,6.3,0.7,Cloudy
2026-04-29T10:00:00Z,26.6,84,8.3,13.6,Thunderstorm
2026-04-29T11:00:00Z,27.7,30,2.7,9.4,Fog
2026-04-29T12:00:00Z,4.5,84,7.8,8.8,Thunderstorm
2026-04-29T13:00:00Z,20.2,89,1.1,0.4,Cloudy
2026-04-29T14:00:00Z,-1.9,55,3.4,4.3,Fog
2026-04-29T15:00:00Z,5.1,86,6.3,2.1,Windy
2026-04-29T16:00:00Z,23,66,7.4,0.2,Rain
2026-04-29T17:00:00Z,30.4,94,5.1,3.8,Fog
2026-04-29T18:00:00Z,5.9,99,8.9,9.4,Sunny
2026-04-29T19:00:00Z,29.6,75,6.9,3,Rain
2026-04-29T20:00:00Z,11.2,68,6.9,1.8,Thunderstorm
2026-04-29T21:00:00Z,17.1,34,2.8,11.6,Rain
2026-04-29T22:00:00Z,16.3,54,3.4,5.3,Thunderstorm
2026-04-29T23:00:00Z,18.6,52,6.7,0.2,Windy
2026-04-30T00:00:00Z,-3.2,96,3.8,0.4,Rain
2026-04-30T01:00:00Z,39.7,63,5.3,0.6,Rain
2026-04-30T02:00:00Z,26.7,76,6.2,9.9,Rain
2026-04-30T03:00:00Z,22.9,91,7.6,4.4,Windy
2026-04-30T04:00:00Z,26.9,76,3.7,3.2,Rain
2026-04-30T05:00:00Z,8.6,59,5.2,2.1,Fog
2026-04-30T06:00:00Z,34.9,61,5.5,2.5,Rain
2026-04-30T07:00:00Z,16.5,34,5,0.9,Rain
2026-04-30T08:00:00Z,24.7,70,4.7,9.4,Thunderstorm
2026-04-30T09:00:00Z,26.7,72,5.5,10.4,Cloudy
2026-04-30T10:00:00Z,4.6,36,7.4,3.5,Windy
2026-04-30T11:00:00Z,28.8,70,3.8,0.3,Windy
2026-04-30T12:00:00Z,7.9,35,7.9,12.2,Fog
2026-04-30T13:00:00Z,29.1,43,5.4,8.9,Fog
2026-04-30T14:00:00Z,20.3,62,2.9,0,Cloudy
2026-04-30T15:00:00Z,28.4,100,4.7,1.7,Thunderstorm
2026-04-30T16:00:00Z,23,88,1.2,1.6,Cloudy
2026-04-30T17:00:00Z,27.3,63,8.1,8.8,Sunny
2026-04-30T18:00:00Z,32.5,77,6,0.5,Fog
2026-04-30T19:00:00Z,26.5,57,4.4,2.8,Rain
2026-04-30T20:00:00Z,28.2,42,6.1,4.4,Rain
2026-04-30T21:00:00Z,9.2,50,4.6,4.5,Cloudy
2026-04-30T22:00:00Z,18.5,92,4.4,4,Thunderstorm
2026-04-30T23:00:00Z,34.8,92,3.3,3,Fog
2026-05-01T00:00:00Z,29.7,49,3.3,1.6,Thunderstorm
2026-05-01T01:00:00Z,16.5,45,7.2,9.1,Fog
2026-05-01T02:00:00Z,39.3,93,3.5,0.4,Sunny
2026-05-01T03:00:00Z,39.7,61,3.1,1.5,Thunderstorm
2026-05-01T04:00:00Z,23.6,56,2.7,0,Rain
2026-05-01T05:00:00Z,4.7,75,3.2,0.2,Thunderstorm
2026-05-01T06:00:00Z,27.5,35,4,3.4,Fog
2026-05-01T07:00:00Z,32,50,6.5,0.5,Rain
2026-05-01T08:00:00Z,15.2,63,5.5,8,Rain
2026-05-01T09:00:00Z,22.9,62,5.3,8.8,Fog
2026-05-01T10:00:00Z,17.6,42,7.2,3.8,Cloudy
2026-05-01T11:00:00Z,2.1,93,8.2,0.5,Fog
2026-05-01T12:00:00Z,27.9,41,1.9,1.7,Cloudy
2026-05-01T13:00:00Z,16.6,38,4.2,0.1,Fog
2026-05-01T14:00:00Z,6.1,80,5.4,7.6,Fog
2026-05-01T15:00:00Z,24.7,75,4.9,17.6,Windy
2026-05-01T16:00:00Z,29,49,4.4,3.6,Cloudy
2026-05-01T17:00:00Z,21.3,38,3.7,2.1,Fog
2026-05-01T18:00:00Z,26.3,57,6.6,9.4,Fog
2026-05-01T19:00:00Z,10.1,89,2.4,16.3,Windy
2026-05-01T20:00:00Z,5.3,66,6.5,1.8,Fog
2026-05-01T21:00:00Z,5.4,65,7.5,6.4,Thunderstorm
2026-05-01T22:00:00Z,30.3,52,0.4,1.1,Thunderstorm
2026-05-01T23:00:00Z,12.5,68,6.1,1,Cloudy
2026-05-02T00:00:00Z,3.2,98,5.6,1.4,Sunny
2026-05-02T01:00:00Z,14.2,53,6.1,9.7,Windy
2026-05-02T02:00:00Z,18,94,3.4,6.4,Windy
2026-05-02T03:00:00Z,13.7,69,5.3,2.7,Fog
2026-05-02T04:00:00Z,41.3,30,4.6,7.7,Fog
2026-05-02T05:00:00Z,23.3,77,5.5,0.9,Rain
2026-05-02T06:00:00Z,10,46,5.1,3.1,Sunny
2026-05-02T07:00:00Z,-7.5,40,4.6,4.8,Rain
2026-05-02T08:00:00Z,29,43,1.3,3.3,Windy
2026-05-02T09:00:00Z,29.4,62,5.6,0.6,Rain
2026-05-02T10:00:00Z,10.5,34,5.5,4.4,Windy
2026-05-02T11:00:00Z,16.6,70,5.9,3.2,Cloudy
2026-05-02T12:00:00Z,20.4,71,6.2,6.1,Thunderstorm
2026-05-02T13:00:00Z,25.5,52,7.4,6.7,Sunny
2026-05-02T14:00:00Z,28.8,56,2.6,6.1,Rain
2026-05-02T15:00:00Z,31.3,75,5,10.4,Sunny
2026-05-02T16:00:00Z,19.6,42,2.7,0.9,Fog
2026-05-02T17:00:00Z,33.8,97,8.8,1.4,Sunny
2026-05-02T18:00:00Z,28.7,33,6.6,8.7,Thunderstorm
2026-05-02T19:00:00Z,-0.7,79,5.5,3.4,Windy
2026-05-02T20:00:00Z,22,44,6.1,3,Windy
2026-05-02T21:00:00Z,25,96,7.5,10.7,Windy
2026-05-02T22:00:00Z,24.6,71,2.2,0.2,Sunny
2026-05-02T23:00:00Z,23.3,35,2.2,1.5,Thunderstorm
2026-05-03T00:00:00Z,11.4,40,3.9,3.2,Cloudy
2026-05-03T01:00:00Z,22.8,39,6,0.2,Fog
2026-05-03T02:00:00Z,25,51,6.4,2.8,Rain
2026-05-03T03:00:00Z,26.2,70,5.3,5.7,Fog
2026-05-03T04:00:00Z,19.9,59,6.2,2.2,Windy
2026-05-03T05:00:00Z,15.2,32,4.6,0.9,Fog
2026-05-03T06:00:00Z,30.1,55,5.3,30.3,Thunderstorm
2026-05-03T07:00:00Z,9.3,76,5.7,6.2,Fog
2026-05-03T08:00:00Z,31.9,70,4.2,2,Rain
2026-05-03T09:00:00Z,3.1,35,7.3,4.4,Rain
2026-05-03T10:00:00Z,11.9,79,0.4,1.5,Sunny
2026-05-03T11:00:00Z,23.7,84,3.7,5.8,Thunderstorm
2026-05-03T12:00:00Z,27.2,65,4,6.6,Cloudy
2026-05-03T13:00:00Z,8.9,50,2.6,3.3,Thunderstorm
2026-05-03T14:00:00Z,22.6,68,6.5,4.2,Sunny
2026-05-03T15:00:00Z,12.6,95,4.7,2,Windy
2026-05-03T16:00:00Z,20.9,37,2.9,3.6,Thunderstorm
2026-05-03T17:00:00Z,31.1,35,1,1.8,Rain
2026-05-03T18:00:00Z,31.6,79,5.9,4.9,Windy
2026-05-03T19:00:00Z,16.4,68,4,1.7,Cloudy
2026-05-03T20:00:00Z,21.6,97,3.3,2.1,Rain
2026-05-03T21:00:00Z,-0.1,72,3.3,3.1,Sunny
2026-05-03T22:00:00Z,23,78,4.6,4.6,Windy
2026-05-03T23:00:00Z,23.2,75,4.2,8.3,Thunderstorm
2026-05-04T00:00:00Z,25.3,53,6.6,3.9,Cloudy
2026-05-04T01:00:00Z,32.8,42,2.4,1.1,Fog
2026-05-04T02:00:00Z,22.2,53,4.5,5.9,Cloudy
2026-05-04T03:00:00Z,20.9,39,6.5,13.1,Windy
2026-05-04T04:00:00Z,9.9,34,8.2,2,Thunderstorm
2026-05-04T05:00:00Z,23,40,1.9,10.6,Fog
2026-05-04T06:00:00Z,8.5,62,1.1,1.7,Sunny
2026-05-04T07:00:00Z,17.7,49,4.6,0.4,Thunderstorm
2026-05-04T08:00:00Z,15.9,75,4.8,3,Rain
2026-05-04T09:00:00Z,18,73,4,3.7,Rain
2026-05-04T10:00:00Z,25.2,80,7.2,10.1,Windy
2026-05-04T11:00:00Z,26.9,96,6.5,1.7,Sunny
2026-05-04T12:00:00Z,28.2,94,5.7,1.9,Thunderstorm
2026-05-04T13:00:00Z,32.2,53,0.1,8.7,Thunderstorm
2026-05-04T14:00:00Z,22.6,57,4.9,6.7,Fog
2026-05-04T15:00:00Z,29.1,31,5.5,16.7,Fog
2026-05-04T16:00:00Z,44.7,80,5,5.3,Cloudy
2026-05-04T17:00:00Z,31.1,53,7.2,9.8,Windy
2026-05-04T18:00:00Z,33.9,68,6.3,0.8,Cloudy
2026-05-04T19:00:00Z,37.5,55,6.2,2.7,Rain
2026-05-04T20:00:00Z,17,38,5.3,1.2,Rain
2026-05-04T21:00:00Z,36.8,39,6.2,3,Cloudy
2026-05-04T22:00:00Z,41.6,85,2.1,5.5,Thunderstorm
2026-05-04T23:00:00Z,21.3,43,6.6,6.5,Rain
2026-05-05T00:00:00Z,15.5,35,6.1,4.5,Thunderstorm
2026-05-05T01:00:00Z,36.9,98,3.9,9.6,Cloudy
2026-05-05T02:00:00Z,29.7,52,4.3,3.1,Sunny
2026-05-05T03:00:00Z,5.7,82,4,0.7,Sunny
2026-05-05T04:00:00Z,20.5,86,5.5,13.6,Cloudy
2026-05-05T05:00:00Z,17.6,77,7.9,12.8,Thunderstorm
2026-05-05T06:00:00Z,25.4,83,6,1.3,Windy
2026-05-05T07:00:00Z,18.6,51,8.1,0.3,Cloudy
2026-05-05T08:00:00Z,29.3,79,4.4,0.5,Cloudy
2026-05-05T09:00:00Z,10.9,61,5.3,2.1,Rain
2026-05-05T10:00:00Z,20.9,49,1.4,5.5,Sunny
2026-05-05T11:00:00Z,19.9,72,5.3,5.2,Thunderstorm
2026-05-05T12:00:00Z,35,81,3.9,2.3,Sunny
2026-05-05T13:00:00Z,19,47,5,0.6,Windy
2026-05-05T14:00:00Z,18.2,47,5.9,2.4,Windy
2026-05-05T15:00:00Z,34.3,52,7.5,1.1,Cloudy
2026-05-05T16:00:00Z,19.7,47,3.1,2.4,Sunny
2026-05-05T17:00:00Z,28.3,49,5.7,0.8,Sunny
2026-05-05T18:00:00Z,18.5,71,3.2,7.6,Fog
2026-05-05T19:00:00Z,30.4,40,3.3,3.7,Fog
2026-05-05T20:00:00Z,37.6,93,7.2,12,Thunderstorm
2026-05-05T21:00:00Z,11.4,100,8.1,6.1,Cloudy
2026-05-05T22:00:00Z,22.7,62,7.2,6.2,Sunny
2026-05-05T23:00:00Z,30,36,3.9,5.2,Rain
2026-05-06T00:00:00Z,23.6,31,8.4,3.3,Cloudy
2026-05-06T01:00:00Z,32.1,75,5.8,3.2,Fog
2026-05-06T02:00:00Z,23.8,87,2.7,3.5,Cloudy
2026-05-06T03:00:00Z,21.7,63,4.5,0.7,Thunderstorm
2026-05-06T04:00:00Z,36.6,60,4.3,1.3,Sunny
2026-05-06T05:00:00Z,35.1,78,5.3,0.1,Fog
2026-05-06T06:00:00Z,2.3,41,4.9,0.6,Fog
2026-05-06T07:00:00Z,27.2,31,5,4.7,Fog
2026-05-06T08:00:00Z,30.4,83,6,3.9,Rain
2026-05-06T09:00:00Z,28.2,59,3.9,2.7,Cloudy
2026-05-06T10:00:00Z,8.8,59,8.7,6.2,Windy
2026-05-06T11:00:00Z,17,64,7.2,7.5,Windy
2026-05-06T12:00:00Z,31.4,83,8.9,2.7,Sunny
2026-05-06T13:00:00Z,34.3,61,4.1,12.5,Sunny
2026-05-06T14:00:00Z,40.4,65,4.8,8.7,Rain
2026-05-06T15:00:00Z,9.9,87,5,16,Rain
2026-05-06T16:00:00Z,22.3,63,5.1,0.8,Rain
2026-05-06T17:00:00Z,27.8,92,4.6,0.6,Cloudy
2026-05-06T18:00:00Z,44.6,89,0.2,1.3,Sunny
2026-05-06T19:00:00Z,25.6,38,4.9,6.2,Fog
2026-05-06T20:00:00Z,1.1,43,7.3,6.8,Sunny
2026-05-06T21:00:00Z,7.4,60,5.5,1.7,Thunderstorm
2026-05-06T22:00:00Z,14.1,83,4,8.6,Fog
2026-05-06T23:00:00Z,20.8,77,2.1,20.8,Thunderstorm
2026-05-07T00:00:00Z,6.9,76,5.9,4.3,Sunny
2026-05-07T01:00:00Z,24.2,95,3.1,8.2,Fog
2026-05-07T02:00:00Z,25.8,87,6.9,5.9,Sunny
2026-05-07T03:00:00Z,27.4,64,6,4.1,Rain
2026-05-07T04:00:00Z,28.8,51,9.1,13.8,Windy
2026-05-07T05:00:00Z,30.4,38,7.5,6.5,Fog
2026-05-07T06:00:00Z,19.7,89,7.2,3,Cloudy
2026-05-07T07:00:00Z,21.5,41,1,0.9,Rain
2026-05-07T08:00:00Z,11.1,56,2.8,3.6,Sunny
2026-05-07T09:00:00Z,15,55,4.2,4.4,Thunderstorm
2026-05-07T10:00:00Z,25.2,64,10.6,4.9,Cloudy
2026-05-07T11:00:00Z,16.8,52,2.1,11,Windy
2026-05-07T12:00:00Z,28,91,6.7,0.8,Sunny
2026-05-07T13:00:00Z,5.7,94,5.3,7.3,Thunderstorm
2026-05-07T14:00:00Z,26,69,3.8,0.5,Cloudy
2026-05-07T15:00:00Z,33.9,50,6.3,1.4,Fog
2026-05-07T16:00:00Z,11.4,71,6.7,3,Rain
2026-05-07T17:00:00Z,10.8,98,3.7,0.2,Cloudy
2026-05-07T18:00:00Z,25,92,9.2,3.3,Fog
2026-05-07T19:00:00Z,7.5,61,1.9,4.4,Windy
2026-05-07T20:00:00Z,11.2,45,4.2,2.5,Cloudy
2026-05-07T21:00:00Z,18.2,100,5.9,3,Rain
2026-05-07T22:00:00Z,21.1,83,3.1,12.4,Rain
2026-05-07T23:00:00Z,20,40,5.3,2.6,Thunderstorm
2026-05-08T00:00:00Z,36.1,94,4,0.6,Cloudy
2026-05-08T01:00:00Z,28.7,42,4.3,2.8,Rain
2026-05-08T02:00:00Z,24.5,71,5.8,1.2,Rain
2026-05-08T03:00:00Z,19.8,43,5.5,10.3,Fog
2026-05-08T04:00:00Z,30.5,91,4.8,9,Fog
2026-05-08T05:00:00Z,-4.4,75,12.1,4.3,Sunny
2026-05-08T06:00:00Z,31.2,50,3.3,0.6,Windy
2026-05-08T07:00:00Z,35.3,34,4.1,3.6,Sunny
2026-05-08T08:00:00Z,20.5,39,7.8,11.6,Sunny
2026-05-08T09:00:00Z,9.5,42,5.9,4.7,Windy
2026-05-08T10:00:00Z,8.1,84,6.9,1,Thunderstorm
2026-05-08T11:00:00Z,25.2,62,8.8,7.2,Windy
2026-05-08T12:00:00Z,35.2,49,1.3,6.1,Cloudy
2026-05-08T13:00:00Z,16.5,61,5.3,7.2,Cloudy
2026-05-08T14:00:00Z,36.1,51,6,6.1,Thunderstorm
2026-05-08T15:00:00Z,26.5,43,4.4,0.6,Rain
2026-05-08T16:00:00Z,16.6,53,6.6,0.5,Thunderstorm
2026-05-08T17:00:00Z,15.8,82,7.5,3,Fog
2026-05-08T18:00:00Z,31,97,8.9,6.4,Thunderstorm
2026-05-08T19:00:00Z,19.6,75,5.3,8.4,Cloudy
2026-05-08T20:00:00Z,18.5,30,3.7,1.4,Windy
2026-05-08T21:00:00Z,15.3,69,3.3,7.6,Fog
2026-05-08T22:00:00Z,23.4,91,7.5,1.4,Sunny
2026-05-08T23:00:00Z,24.9,37,5.3,5.1,Cloudy
2026-05-09T00:00:00Z,18.9,59,5,4.8,Thunderstorm
2026-05-09T01:00:00Z,29,48,5.3,5.6,Cloudy
2026-05-09T02:00:00Z,6.1,62,4.4,11.1,Rain
2026-05-09T03:00:00Z,28.4,41,3.8,4.7,Thunderstorm
2026-05-09T04:00:00Z,14.4,33,5.5,2,Thunderstorm
2026-05-09T05:00:00Z,25.7,91,8.5,1.8,Rain
2026-05-09T06:00:00Z,30.9,97,6.2,1.5,Rain
2026-05-09T07:00:00Z,27.5,66,6.5,1.6,Cloudy
2026-05-09T08:00:00Z,43.1,39,5,10.3,Cloudy
2026-05-09T09:00:00Z,14.5,44,6.7,6.5,Windy
2026-05-09T10:00:00Z,41.4,34,6.7,4.6,Rain
2026-05-09T11:00:00Z,19.4,45,6.8,7.5,Rain
2026-05-09T12:00:00Z,39.8,43,6.1,12.5,Sunny
